aqs_id,date_local,latitude_x,longitude_x,elevation,dominant_source,measurement_scale,monitoring_objective,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,arithmetic_mean_a,arithmetic_mean_b,poc_a,poc_b,meth_type_a,meth_type_b,method_code_a,method_code_b,monitor_type_a,monitor_type_b
23-003-0014,11/9/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-2,-9.2,5.2,0,,129.9,6,115.2,1020.9,,5.4,8.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/15/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-6.4,-14.2,1.5,0,0,315.1,5.8,0,1026.5,,10.8,13.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/21/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-8.1,-14.4,-1.7,0.2,10,136.9,8.5,0,1013.7,,5.4,7.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/27/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-8.6,-11.6,-5.5,0.7,30,313,10.1,126,1010.4,,2.1,4.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,12/3/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-2.2,-3.7,-0.7,0.9,30,315.6,7.2,0,1025.2,,4.3,6.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,12/9/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-5.9,-11.5,-0.2,4.1,20,,8.2,0,1012.3,,8.4,9.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,12/15/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-16.1,-21.7,-10.5,0.3,290,239.3,10.5,0,1008.4,,3.3,5.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,12/21/2017,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-15.9,-20,-11.7,0,260,307.8,14,147.6,1015.4,,5.7,8.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/8/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-13.7,-17.5,-9.8,,,,10.3,,,,4.5,5.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/14/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-19.3,-23.1,-15.9,,,323.7,17.1,,1034.5,,6.3,9.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/20/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-3.1,-9.3,3.2,35,530,233.7,24.3,180,,,8.5,10.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/26/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-20.1,-28.6,-11.5,0,650,314.3,10.4,0,1032.9,,7.3,9.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/1/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-9.6,-16.4,-2.7,0.8,650,128.2,6.3,0,1010.1,,7,10.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/7/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-20.8,-30.7,-10.8,9.3,720,,11.8,0,,,12.1,15.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/13/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-14.1,-20.1,-8.1,0.2,800,297.5,9.8,0,1036.7,,5.7,8.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/19/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-8,-20.8,4.9,0.2,750,151.7,8.6,126,1027.1,,12.4,15.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/25/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-12,-21.4,-2.5,2.1,700,182.8,10.5,147.6,1025.6,,6.3,9.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/3/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,0,-3.9,3.8,0.3,860,30.4,9.1,126,1023.1,,1.9,4.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/9/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,0.2,-2.1,2.5,5.8,800,99.4,12.8,172.8,1001.5,,1.9,4.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/15/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-1.2,-3,0.7,3.6,900,308.3,7.6,118.8,984.7,,3.3,6.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/21/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-6.5,-20.2,7.2,0,810,310.7,6.5,0,1015.5,,9.2,12.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/27/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-3.8,-16.2,8.7,0,730,85.7,8.7,0,1034.5,,13,12.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/2/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-5.2,-12,1.6,0.3,580,303.6,11.8,0,1017.3,,5.4,8.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/8/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-6.7,-14.4,1.1,0.2,750,310.5,9.7,118.8,1009.5,,3.9,7.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/14/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-5.4,-11.9,1.1,0,560,316.6,17.6,172.8,1020.8,,4.1,6.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/20/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,2.3,-2.7,7.3,1.6,500,298.5,10.4,158.4,1012.1,,3.1,6.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/26/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,10.2,7.4,12.5,,80,152.3,17,,,,1.4,2.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/2/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,12.8,0.5,25.1,1.1,,233.6,16.1,,1006.8,,8.1,11.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/8/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,9.4,-4.4,23.1,0,,285.4,9.2,180,1020,,4.7,6.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/14/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,14.1,2.1,26.1,0,,252.7,10,165.6,1007.8,,4.6,6.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/20/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,7.7,-0.8,16.2,1.2,,274.5,10.5,165.6,1009.2,,2.1,5.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/26/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,8.4,-0.9,17.6,0,,321.4,10.9,140.4,1008.6,,4.8,7.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/1/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,20.3,13.2,27.3,1.9,,153.8,4,133.2,1006.5,,8.5,11.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/7/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,10.1,0.6,19.6,5.3,,149.1,5.2,0,1015,,3.8,5.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/13/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,12.4,6.5,18.3,0.4,,311.3,7.6,0,1008.5,,2.8,4.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/19/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,12.2,4.7,19.6,0.2,,308.5,11.3,165.6,1002.9,,3.7,6.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/25/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,11.8,4.8,18.8,0,,322.8,4.8,115.2,1015.4,,4.4,7.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/1/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,21.2,16,26.3,0,,344.8,2.9,0,1016.8,,11,14.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/7/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,13.3,3.5,23,0,,320.9,6.4,126,1020,,3.5,6.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/13/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,14.7,3.3,26,0.2,,112.1,5,0,1024.8,,4.5,7.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/19/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,14.5,3.1,25.9,0,,288.5,5.2,,1015.7,,4.7,7.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/25/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,26,20.7,31.2,0,,160.8,11,126,1016.1,,4.1,5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/31/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,19.9,10.1,29.8,0.2,,296.5,3.6,,1017.2,,9.9,11,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/12/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,19.1,9,29.1,0,,330.6,2.6,,1019.7,,7.4,140.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/24/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,15.7,6.4,25,0.2,,7.6,2.7,,1016.2,,10.7,12,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/30/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,11.5,4.2,18.8,0,,327.5,9.2,,1016.7,,2.6,3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/5/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,14.2,5.1,23.4,0,,77.3,2.8,,1020.9,,5.7,7.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/11/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,12.1,9.2,15.1,14.1,,,12.8,,,,1.9,2.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/17/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,19.4,9.6,29.1,0,,,15.3,144,1012.8,,5.5,6.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/23/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,2,-5.3,9.3,0,,341.6,4.3,126,1023,,7,3.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/29/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,7.4,1.2,13.6,1,,317.3,5.9,,1017.9,,2.6,4.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/17/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,1.9,-2.5,6.4,,,32.9,3.6,,1004.4,,3,4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/23/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-2.2,-9.5,5.1,0,,,8.7,,1021.5,,6.8,9.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/29/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,4.7,3.6,5.8,,,,8.7,,,,4.2,4.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/4/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,3.8,0.8,5.2,,,292,26.3,,1021.4,,1.5,3.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/10/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,,,,,,,,,,,0.2,2.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/16/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-10.2,-14,-6.4,9.4,210,327.3,3.5,,1013.7,,4.8,6.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/22/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-12.6,-14.8,-9.8,,,309.6,31.4,,1013.5,,1.8,5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/28/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,2.2,1.4,2.5,,,46.2,26.1,,994.3,,0.5,0.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,12/10/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-11.1,-14.2,-8.1,,,311.4,16.6,,,,11.8,13.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,12/22/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,2.8,-4.2,9.9,2.6,190,161.3,8.6,140.4,989.7,,1.3,-0.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,12/28/2018,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-9.4,-17.6,-1.2,10.7,160,,17.2,,,,5.1,5.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/3/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-21.8,-31.2,-12.5,2.5,390,350.2,1.5,,1015.8,,14.5,15.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/9/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-2.7,-4.3,-1.1,8.5,450,53.7,26.4,52,,,2.5,1.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/15/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-15.2,-24.1,-6.4,2.8,460,309.2,5.2,,1016.7,,16.6,16.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/21/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-14.4,-16.8,-12,1.8,770,314.6,15,39,1000.9,,2.6,3.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,1/27/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-16.9,-31.3,-2.5,4.2,730,45,6.5,36,1020.9,,11.2,12.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/2/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-20.9,-30.2,-11.6,11.3,840,250.2,16.4,,,,6.5,6.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/14/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-14.4,-21.9,-6.9,2.2,900,321.9,5.9,,1006.8,,7.5,7.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/20/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-12,-17,-7,0,,285.9,16.1,,1027.6,,8.1,9.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,2/26/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-17.5,-20.2,-14.8,0.2,1140,297.9,41.3,57,,,4.6,5.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/4/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-4.4,-7.8,-1,7.5,1060,,9.5,32,,,6.7,5.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/10/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-15.6,-28.3,-3,4.7,1040,,,42,,,7.3,6.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/16/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-1.9,-8.7,5,0.9,920,250,25.7,48,,,2.7,2.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/22/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,0.9,-0.8,2.6,27.2,890,73.3,21.7,36,,,2.7,2.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,3/28/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-0.1,-7.9,7.6,0,850,141.3,10.1,42,1020.7,,4.7,3.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/3/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,0.5,-0.8,1.7,5,700,147.4,16.5,50,,,4.5,3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/9/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-2.3,-6.5,1.9,5.4,720,81.6,3.6,,1011.2,,3.7,2.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/15/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,2.1,0.4,3.8,8.9,420,,13.9,32,,,1.1,0.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/21/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,8.3,0.3,16.2,1,210,124,4.9,,1016.4,,4.7,3.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,4/27/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,6.7,3.9,9.4,12.2,120,120.5,21.8,43,997.6,,1.2,-0.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/3/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,5.4,-3.2,14,0.4,,142.8,4.8,,1019.3,,5.6,4.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/9/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,6.4,-4.2,17,0,,302.4,6.4,,1026.3,,1.7,0,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/15/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,3.4,1,5.8,8.1,,326.3,7.5,,1009.6,,2.3,0.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/21/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,5.8,3.7,7.8,9.1,,334.8,8,31,1003.2,,1.7,-0.25,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,5/27/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,5.7,-1.9,13.4,0,,310.2,11,39,1012.4,,3.1,2.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/2/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,7.5,3.4,11.6,10.8,,139,4.5,,1008.1,,5.1,5.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/8/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,9.6,0.3,18.8,0,,323,9.2,38,1020.3,,3.5,3.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/14/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,15.1,9.8,20.4,9.9,,130.8,6.5,38,1006.1,,3.3,2.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/20/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,14.3,11.2,17.5,13.3,,62.7,2.8,,,,4.9,4.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,6/26/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,14.1,11.9,16.2,1.4,,145.4,9.5,,1016.9,,2.2,3.9,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/2/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,19.1,13.3,24.9,21.2,,46.9,3.6,49,1005.7,,11,11.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/8/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,15.2,4.7,25.7,0.7,,294,7.2,51,1011.6,,5,5.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/14/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,19.1,14.5,23.7,2.2,,305.9,7.3,38,1007.3,,0.6,5.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/20/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,21.9,13.5,30.3,0,,281.9,5.8,43,1003.1,,8,8.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,7/26/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,18.6,7.6,29.6,0,,311.7,4,,1021.7,,7.9,7.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/1/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,16.3,8.2,24.4,0.2,,308.4,6.2,32,1016.3,,5.5,5.7,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/7/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,20.7,13.5,27.8,0,,137.1,6.9,32,1009.4,,17.7,7.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/13/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,13.3,5.9,20.7,0.2,,315.4,7.6,35,1007,,4.3,3.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/19/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,19,14.2,23.7,5.2,,133.2,5.6,,1011.9,,5.8,3.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/25/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,13,1.3,24.7,0,,290.1,2.8,,1028.6,,7.6,7.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,8/31/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,11.4,2.4,20.3,0.2,,323.9,7,31,1017.5,,0.7,2.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/6/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,8.8,-0.3,17.8,0,,291.1,3.4,,1018.8,,5.8,5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/12/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,8.5,-0.2,17.2,0.2,,319.1,6,31,1022.2,,3.2,4.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/18/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,6.7,-3.6,16.9,0.2,,,10,,,,5.1,6.2,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/24/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,10.1,7.6,12.7,11,,358.4,4.3,,1007.4,,1.9,1.8,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,9/30/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,3.9,-3.4,11.2,0,,312,5.3,,1027.9,,3.7,4.3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/6/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,4,-5.1,13.1,0.2,,141.2,5.7,,1023.7,,4,3,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/12/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,11.2,7.5,14.9,0,,62.3,5.1,,1020,,4.4,2.6,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/18/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,5,2.9,7.1,0.2,,298.8,10.1,33,995.5,,1.2,3.043478,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/24/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,8.4,5.2,11.9,,,247.5,16,,1015.2,,0.9,6.4,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,10/30/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,11.6,6.5,16.6,0.9,,162.4,6.2,,1023.1,,0.6,3.5,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/5/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,4.3,0.4,8.3,7.7,,150.4,7.2,32,1020.3,,2.9,4.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/11/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-6.5,-8.5,-4.4,2.1,0,318.2,10,31,1022.1,,2.8,5.1,1,2,FRM,FEM,143,170,,SLAMS
23-003-0014,11/23/2019,47.355332,-68.321106,184,AREA,NEIGHBORHOOD,HIGHEST CONCENTRATION,-8,-14.4,-1.6,0.2,240,,25.1,45,1002.6,,3.2,2.4,1,2,FRM,FEM,143,170,,SLAMS
